lead_id,source_code,category code
lead_50582,source1,source1_5
lead_50583,source1,source1_155
lead_50584,source1,source1_5
lead_50585,source1,source1_155
lead_50586,source1,source1_155
lead_50587,source1,source1_5
lead_50588,source1,source1_5
lead_50589,source1,source1_5
lead_50590,source1,source1_5
lead_50591,source1,source1_155
lead_50592,source1,source1_5
lead_50593,source1,source1_155
lead_50594,source1,source1_5
lead_50595,source1,source1_155
lead_50596,source1,source1_155
lead_50597,source1,source1_5
lead_50598,source1,source1_155
lead_50599,source1,source1_5
lead_50600,source1,source1_5
lead_50601,source1,source1_5
lead_50602,source1,source1_5
lead_50603,source1,source1_155
lead_50604,source1,source1_155
lead_50605,source1,source1_5
lead_50606,source1,source1_5
lead_50607,source1,source1_155
lead_50608,source1,source1_5
lead_50609,source1,source1_155
lead_50610,source1,source1_155
lead_50611,source1,source1_5
lead_50612,source1,source1_155
lead_50613,source1,source1_5
lead_50614,source1,source1_155
lead_50615,source1,source1_155
lead_50616,source1,source1_155
lead_50617,source1,source1_5
lead_50618,source1,source1_5
lead_50619,source1,source1_5
lead_50620,source1,source1_5
lead_50621,source1,source1_155
lead_50622,source1,source1_155
lead_50623,source1,source1_5
lead_50624,source1,source1_155
lead_50625,source1,source1_155
lead_50626,source1,source1_5
lead_50627,source1,source1_5
lead_50628,source1,source1_5
lead_50629,source1,source1_155
lead_50630,source1,source1_155
lead_50631,source1,source1_155
lead_50632,source1,source1_5
lead_50633,source1,source1_155
lead_50634,source1,source1_155
lead_50635,source1,source1_155
lead_50636,source1,source1_155
lead_50637,source1,source1_155
lead_50638,source1,source1_155
lead_50639,source1,source1_155
lead_50640,source1,source1_155
lead_50641,source1,source1_5
lead_50642,source1,source1_5
lead_50643,source1,source1_155
lead_50644,source1,source1_5
lead_50645,source1,source1_155
lead_50646,source1,source1_5
lead_50647,source1,source1_5
lead_50648,source1,source1_155
lead_50649,source1,source1_5
lead_50650,source1,source1_6
lead_50651,source1,source1_155
lead_50652,source1,source1_155
lead_50653,source1,source1_155
lead_50654,source1,source1_5
lead_50655,source1,source1_155
lead_50656,source1,source1_155
lead_50657,source1,source1_5
lead_50658,source1,source1_155
lead_50659,source1,source1_155
lead_50660,source1,source1_5
lead_50661,source1,source1_155
lead_50662,source1,source1_155
lead_50663,source1,source1_155
lead_50664,source1,source1_5
lead_50665,source1,source1_5
lead_50666,source1,source1_155
lead_50667,source1,source1_155
lead_50668,source1,source1_5
lead_50669,source1,source1_155
lead_50670,source1,source1_155
lead_50671,source1,source1_155
lead_50672,source1,source1_155
lead_50673,source1,source1_155
lead_50674,source1,source1_155
lead_50675,source1,source1_155
lead_50676,source1,source1_155
lead_50677,source1,source1_5
lead_50678,source1,source1_5
lead_50679,source1,source1_5
lead_50680,source1,source1_155
lead_50681,source1,source1_155
lead_50682,source1,source1_155
lead_50683,source1,source1_155
lead_50684,source1,source1_155
lead_50685,source1,source1_155
lead_50686,source1,source1_155
lead_50687,source1,source1_5
lead_50688,source1,source1_5
lead_50689,source1,source1_155
lead_50690,source1,source1_155
lead_50691,source1,source1_155
lead_50692,source1,source1_155
lead_50693,source1,source1_155
lead_50694,source1,source1_155
lead_50695,source1,source1_5
lead_50696,source1,source1_155
lead_50697,source1,source1_5
lead_50698,source1,source1_5
lead_50699,source1,source1_155
lead_50700,source1,source1_5
lead_50701,source1,source1_5
lead_50702,source1,source1_155
lead_50703,source1,source1_5
lead_50704,source1,source1_155
lead_50705,source1,source1_5
lead_50706,source1,source1_155
lead_50707,source1,source1_5
lead_50708,source1,source1_155
lead_50709,source1,source1_155
lead_50710,source1,source1_155
lead_50711,source1,source1_5
lead_50712,source1,source1_155
lead_50713,source1,source1_155
lead_50714,source1,source1_5
lead_50715,source1,source1_155
lead_50716,source1,source1_155
lead_50717,source1,source1_5
lead_50718,source1,source1_155
lead_50719,source1,source1_5
lead_50720,source1,source1_5
lead_50721,source1,source1_155
lead_50722,source1,source1_155
lead_50723,source1,source1_155
lead_50724,source1,source1_5
lead_50725,source1,source1_5
lead_50726,source1,source1_155
lead_50727,source1,source1_5
lead_50728,source1,source1_155
lead_50729,source1,source1_155
lead_50730,source1,source1_5
lead_50731,source1,source1_5
lead_50732,source1,source1_155
lead_50733,source1,source1_5
lead_50734,source1,source1_155
lead_50735,source1,source1_155
lead_50736,source1,source1_155
lead_50737,source1,source1_5
lead_50738,source1,source1_155
lead_50739,source1,source1_5
lead_50740,source1,source1_5
lead_50741,source1,source1_5
lead_50742,source1,source1_155
lead_50743,source1,source1_155
lead_50744,source1,source1_155
lead_50745,source1,source1_155
lead_50746,source1,source1_155
lead_50747,source1,source1_155
lead_50748,source1,source1_5
lead_50749,source1,source1_5
lead_50750,source1,source1_155
lead_50751,source1,source1_5
lead_50752,source1,source1_5
lead_50753,source1,source1_5
lead_50754,source1,source1_5
lead_50755,source1,source1_5
lead_50756,source1,source1_5
lead_50757,source1,source1_5
lead_50758,source1,source1_155
lead_50759,source1,source1_155
lead_50760,source1,source1_155
lead_50761,source1,source1_5
lead_50762,source1,source1_5
lead_50763,source1,source1_155
lead_50764,source1,source1_5
lead_50765,source1,source1_155
lead_50766,source1,source1_5
lead_50767,source1,source1_155
lead_50768,source1,source1_155
lead_50769,source1,source1_5
lead_50770,source1,source1_155
lead_50771,source1,source1_5
lead_50772,source1,source1_155
lead_50773,source1,source1_5
lead_50774,source1,source1_5
lead_50775,source1,source1_5
lead_50776,source1,source1_5
lead_50777,source1,source1_5
lead_50778,source1,source1_155
lead_50779,source1,source1_155
lead_50780,source1,source1_155
lead_50781,source1,source1_155
lead_50782,source1,source1_5
lead_50783,source1,source1_155
lead_50784,source1,source1_155
lead_50785,source1,source1_6
lead_50786,source1,source1_155
lead_50787,source1,source1_5
lead_50788,source1,source1_5
lead_50789,source1,source1_155
lead_50790,source1,source1_155
lead_50791,source1,source1_5
lead_50792,source1,source1_5
lead_50793,source1,source1_5
lead_50794,source1,source1_155
lead_50795,source1,source1_155
lead_50796,source1,source1_155
lead_50797,source1,source1_5
lead_50798,source1,source1_5
lead_50799,source1,source1_5
lead_50800,source1,source1_155
lead_50801,source1,source1_155
lead_50802,source1,source1_155
lead_50803,source1,source1_5
lead_50804,source1,source1_5
lead_50805,source1,source1_155
lead_50806,source1,source1_155
lead_50807,source1,source1_155
lead_50808,source1,source1_5
lead_50809,source1,source1_5
lead_50810,source1,source1_155
lead_50811,source1,source1_155
lead_50812,source1,source1_155
lead_50813,source1,source1_5
lead_50814,source1,source1_155
lead_50815,source1,source1_155
lead_50816,source1,source1_155
lead_50817,source1,source1_5
lead_50818,source1,source1_155
lead_50819,source1,source1_155
lead_50820,source1,source1_155
lead_50821,source1,source1_155
lead_50822,source1,source1_155
lead_50823,source1,source1_5
lead_50824,source1,source1_5
lead_50825,source1,source1_5
lead_50826,source1,source1_5
lead_50827,source1,source1_155
lead_50828,source1,source1_155
lead_50829,source1,source1_155
lead_50830,source1,source1_155
lead_50831,source1,source1_155
lead_50832,source1,source1_5
lead_50833,source1,source1_5
lead_50834,source1,source1_155
lead_50835,source1,source1_155
lead_50836,source1,source1_155
lead_50837,source1,source1_155
lead_50838,source1,source1_155
lead_50839,source1,source1_5
lead_50840,source1,source1_5
lead_50841,source1,source1_155
lead_50842,source1,source1_5
lead_50843,source1,source1_155
lead_50844,source1,source1_155
lead_50845,source1,source1_155
lead_50846,source1,source1_155
lead_50847,source1,source1_5
lead_50848,source1,source1_155
lead_50849,source1,source1_155
lead_50850,source1,source1_155
lead_50851,source1,source1_5
lead_50852,source1,source1_5
lead_50853,source1,source1_5
lead_50854,source1,source1_5
lead_50855,source1,source1_5
lead_50856,source1,source1_5
lead_50857,source1,source1_5
lead_50858,source1,source1_155
lead_50859,source1,source1_5
lead_50860,source1,source1_155
lead_50861,source1,source1_5
lead_50862,source1,source1_155
lead_50863,source1,source1_155
lead_50864,source1,source1_155
lead_50865,source1,source1_155
lead_50866,source1,source1_155
lead_50867,source1,source1_155
lead_50868,source1,source1_5
lead_50869,source1,source1_155
lead_50870,source1,source1_155
lead_50871,source1,source1_5
lead_50872,source1,source1_5
lead_50873,source1,source1_5
lead_50874,source1,source1_155
lead_50875,source1,source1_155
lead_50876,source1,source1_5
lead_50877,source1,source1_155
lead_50878,source1,source1_155
lead_50879,source1,source1_5
lead_50880,source1,source1_155
lead_50881,source1,source1_155
lead_50882,source1,source1_155
lead_50883,source1,source1_5
lead_50884,source1,source1_155
lead_50885,source1,source1_5
lead_50886,source1,source1_155
lead_50887,source1,source1_5
lead_50888,source1,source1_155
lead_50889,source1,source1_5
lead_50890,source1,source1_5
lead_50891,source1,source1_5
lead_50892,source1,source1_155
lead_50893,source1,source1_155
lead_50894,source1,source1_5
lead_50895,source1,source1_5
lead_50896,source1,source1_155
lead_50897,source1,source1_5
lead_50898,source1,source1_5
lead_50899,source1,source1_155
lead_50900,source1,source1_5
lead_50901,source1,source1_5
lead_50902,source1,source1_5
lead_50903,source1,source1_155
lead_50904,source1,source1_155
lead_50905,source1,source1_5
lead_50906,source1,source1_155
lead_50907,source1,source1_155
lead_50908,source1,source1_155
lead_50909,source1,source1_155
lead_50910,source1,source1_155
lead_50911,source1,source1_5
lead_50912,source1,source1_155
lead_50913,source1,source1_5
lead_50914,source1,source1_5
lead_50915,source1,source1_155
lead_50916,source1,source1_155
lead_50917,source1,source1_155
lead_50918,source1,source1_155
lead_50919,source1,source1_155
lead_50920,source1,source1_155
lead_50921,source1,source1_155
lead_50922,source1,source1_155
lead_50923,source1,source1_5
lead_50924,source1,source1_5
lead_50925,source1,source1_5
lead_50926,source1,source1_155
lead_50927,source1,source1_5
lead_50928,source1,source1_5
lead_50929,source1,source1_5
lead_50930,source1,source1_5
lead_50931,source1,source1_155
lead_50932,source1,source1_5
lead_50933,source1,source1_155
lead_50934,source1,source1_155
lead_50935,source1,source1_5
lead_50936,source1,source1_155
lead_50937,source1,source1_5
lead_50938,source1,source1_155
lead_50939,source1,source1_5
lead_50940,source1,source1_155
lead_50941,source1,source1_5
lead_50942,source1,source1_155
lead_50943,source1,source1_155
lead_50944,source1,source1_155
lead_50945,source1,source1_155
lead_50946,source1,source1_5
lead_50947,source1,source1_155
lead_50948,source1,source1_155
lead_50949,source1,source1_155
lead_50950,source1,source1_155
lead_50951,source1,source1_155
lead_50952,source1,source1_155
lead_50953,source1,source1_155
lead_50954,source1,source1_155
lead_50955,source1,source1_155
lead_50956,source1,source1_155
lead_50957,source1,source1_5
lead_50958,source1,source1_155
lead_50959,source1,source1_5
lead_50960,source1,source1_5
lead_50961,source1,source1_155
lead_50962,source1,source1_155
lead_50963,source1,source1_155
lead_50964,source1,source1_5
lead_50965,source1,source1_155
lead_50966,source1,source1_5
lead_50967,source1,source1_5
lead_50968,source1,source1_155
lead_50969,source1,source1_155
lead_50970,source1,source1_5
lead_50971,source1,source1_155
lead_50972,source1,source1_5
lead_50973,source1,source1_5
lead_50974,source1,source1_155
lead_50975,source1,source1_5
lead_50976,source1,source1_5
lead_50977,source1,source1_5
lead_50978,source1,source1_155
lead_50979,source1,source1_155
lead_50980,source1,source1_5
lead_50981,source1,source1_5
lead_50982,source1,source1_155
lead_50983,source1,source1_5
lead_50984,source1,source1_5
lead_50985,source1,source1_155
lead_50986,source1,source1_155
lead_50987,source1,source1_5
lead_50988,source1,source1_5
lead_50989,source1,source1_155
lead_50990,source1,source1_155
lead_50991,source1,source1_155
lead_50992,source1,source1_155
lead_50993,source1,source1_5
lead_50994,source1,source1_155
lead_50995,source1,source1_155
lead_50996,source1,source1_5
lead_50997,source1,source1_5
lead_50998,source1,source1_5
lead_50999,source1,source1_155
lead_51000,source1,source1_5
lead_51001,source1,source1_5
lead_51002,source1,source1_155
lead_51003,source1,source1_155
lead_51004,source1,source1_155
lead_51005,source1,source1_5
lead_51006,source1,source1_155
lead_51007,source1,source1_155
lead_51008,source1,source1_5
lead_51009,source1,source1_5
lead_51010,source1,source1_155
lead_51011,source1,source1_5
lead_51012,source1,source1_5
lead_51013,source1,source1_155
lead_51014,source1,source1_155
lead_51015,source1,source1_5
lead_51016,source1,source1_155
lead_51017,source1,source1_5
lead_51018,source1,source1_5
lead_51019,source1,source1_5
lead_51020,source1,source1_5
lead_51021,source1,source1_5
lead_51022,source1,source1_155
lead_51023,source1,source1_155
lead_51024,source1,source1_155
lead_51025,source1,source1_5
lead_51026,source1,source1_6
lead_51027,source1,source1_5
lead_51028,source1,source1_5
lead_51029,source1,source1_155
lead_51030,source1,source1_5
lead_51031,source1,source1_5
lead_51032,source1,source1_5
lead_51033,source1,source1_5
lead_51034,source1,source1_5
lead_51035,source1,source1_5
lead_51036,source1,source1_5
lead_51037,source1,source1_5
lead_51038,source1,source1_155
lead_51039,source1,source1_155
lead_51040,source1,source1_155
lead_51041,source1,source1_155
lead_51042,source1,source1_5
lead_51043,source1,source1_155
lead_51044,source1,source1_155
lead_51045,source1,source1_155
lead_51046,source1,source1_5
lead_51047,source1,source1_5
lead_51048,source1,source1_5
lead_51049,source1,source1_5
lead_51050,source1,source1_5
lead_51051,source1,source1_5
lead_51052,source1,source1_5
lead_51053,source1,source1_155
lead_51054,source1,source1_5
lead_51055,source1,source1_155
lead_51056,source1,source1_5
lead_51057,source1,source1_5
lead_51058,source1,source1_5
lead_51059,source1,source1_155
lead_51060,source1,source1_155
