lead_id,credit_score,current_pincode,current_city,age_band,earning_per_month,credit_limit,credit_utilization,total_credit_cards,home_loan_amount,home_loan_balance_amount,total_home_loans,home_emi,total_cars,car_loan_amount,car_loan_balance_amount
lead_15891,851,560102,Bangalore,40-44,200K-250K,1498000,181904,12,0,0,0,,4,2894175.0,1385995.0
lead_15891,851,560102,Bangalore,40-44,200K-250K,1498000,138878,12,0,0,0,,4,2894175.0,1362174.0
lead_2185,850,560097,Bangalore,40-44,400K-500K,3256925,1303477,8,6500000,4889810,1,"49,231/Monthly",0,,
lead_19213,510,522616,Guntur,40-44,400K-500K,1430000,17752,6,9347010,8242186,1,"80,279/Monthly",1,260000.0,0.0
lead_43301,834,560060,Bangalore,25-29,250K-300K,800000,123144,3,5300000,4928483,1,"42,075/Monthly",1,,
lead_38277,766,560068,Bangalore,40-44,200K-250K,146000,-43,2,0,0,0,,0,,
lead_38277,766,560068,Bangalore,40-44,200K-250K,146000,-43,2,0,0,0,,0,,
lead_17672,538,571421,Mandya,45-49,40K-50K,44000,31840,1,0,0,0,,0,,
lead_17078,16,560066,Bangalore,20-24,400K-500K,374625,0,1,0,0,0,,0,,
lead_29600,802,560092,Bangalore,60 and Above,400K-500K,0,0,2,9200000,8477925,3,"63,059/Monthly",0,,
lead_6483,855,562114,Bangalore,45-49,600K and Above,4440000,550430,9,13473551,12127187,2,"86,456/Monthly",5,,
lead_655,745,560063,Bangalore,35-39,400K-500K,2050000,160837,5,6482821,5399978,2,"4,467/Monthly",1,645000.0,43685.0
lead_19224,14,577132,Chickmagalur,60 and Above,70K-80K,0,0,0,0,0,0,,1,700000.0,466925.0
lead_15548,716,591112,Belagavi,55-59,70K-80K,0,43141,1,0,0,0,,0,,
lead_19254,510,560001,Bangalore,45-49,70K-80K,67500,514841,7,0,0,0,,1,487000.0,0.0
lead_39091,879,560098,Bangalore,55-59,250K-300K,636000,47218,6,0,0,0,,1,,
lead_39091,879,560098,Bangalore,55-59,250K-300K,636000,47218,6,0,0,0,,1,,
lead_16916,671,573201,Hassan,35-39,250K-300K,0,0,0,5462004,4356032,4,,2,3500000.0,2478062.0
lead_9422,800,560016,Bangalore,40-44,600K and Above,0,0,0,12500000,9591587,1,"1,13,562/Monthly",0,,
lead_43810,785,560068,Bangalore,40-44,250K-300K,80000,0,2,5000000,3811404,1,"47,651/Monthly",0,,
lead_21517,869,560040,Bangalore,45-49,400K-500K,1071000,11842,5,0,0,0,,1,348000.0,0.0
lead_21703,762,560032,Bangalore,30-34,40K-50K,110000,37407,2,0,0,0,,0,,
lead_53713,855,560094,Bangalore,50-54,500K-600K,1622500,78481,3,0,0,0,,1,,
lead_18649,18,560095,Bangalore,50-54,50K-60K,0,0,0,0,0,0,,0,,
lead_19586,818,570017,Mysuru,40-44,300K-400K,1016000,260884,2,0,0,0,,0,,
lead_18832,809,560073,Bangalore,30-34,100K and 150K,254000,64701,4,0,0,0,,0,,
lead_49790,14,560071,Bangalore,35-39,50K-60K,0,0,0,0,0,0,,0,,
lead_49790,819,560032,Bangalore,45-49,600K and Above,3877000,600968,9,30000000,27676078,1,"2,51,403/Monthly",1,,
lead_14781,16,560048,Bangalore,40-44,250K-300K,500000,58368,1,0,0,0,,1,450000.0,0.0
lead_16901,720,560076,Bangalore,30-34,40K-50K,0,0,0,0,0,0,,0,,
lead_26416,844,560097,Bangalore,45-49,300K-400K,225000,2477,1,7995000,6916434,2,"1,968/Monthly",1,500000.0,0.0
lead_50190,838,560066,Bangalore,45-49,400K-500K,5407000,89350,22,1500000,944746,1,"4,068/Monthly",0,,
lead_50190,838,560066,Bangalore,45-49,400K-500K,5407000,89350,22,1500000,944746,1,"4,068/Monthly",0,,
lead_20381,855,411015,Pune,40-44,400K-500K,1735000,117016,6,10900000,6115957,2,"10,205/Monthly",2,2726000.0,2079251.0
lead_14589,18,560076,Bangalore,50-54,300K-400K,0,0,0,0,0,0,,1,,
lead_660,845,560077,Bangalore,40-44,600K and Above,3415000,389323,6,15286000,10399869,1,"1,50,000/Monthly",0,,
lead_660,845,560077,Bangalore,40-44,600K and Above,3415000,360508,6,15286000,10399869,1,"1,50,000/Monthly",0,,
lead_43756,874,560098,Bangalore,50-54,250K-300K,980000,91828,3,0,0,0,,0,,
lead_18698,16,400077,Mumbai,40-44,Less than 30K,106000,0,2,0,0,0,,0,,
lead_7261,844,560043,Bangalore,45-49,300K-400K,891000,769497,7,7092488,3630679,1,"61,500/Monthly",3,3112000.0,1160477.0
lead_19809,649,560097,Bangalore,35-39,30K-40K,0,0,0,0,0,0,,0,,
lead_19938,720,560054,Bangalore,40-44,200K-250K,98000,92218,3,4500000,2910445,1,"32,929/Monthly",0,,
lead_28583,818,560097,Bangalore,40-44,250K-300K,1595000,941580,10,0,0,0,,1,1000000.0,0.0
lead_18162,852,560001,Bangalore,40-44,400K-500K,1511500,176979,6,0,0,0,,1,450000.0,0.0
lead_18022,773,560085,Bangalore,40-44,250K-300K,0,0,0,11595365,10134644,3,"57,023/Monthly",0,,
lead_18820,510,560029,Bangalore,40-44,40K-50K,0,0,0,0,0,0,,0,,
lead_9638,15,580024,Dharwad,20-24,80K-100K,0,0,0,0,0,0,,0,,
lead_18781,850,560076,Bangalore,45-49,300K-400K,2944000,420409,7,0,0,0,,1,250000.0,0.0
lead_50341,858,560102,Bangalore,55-59,400K-500K,1600000,54228,4,0,0,0,,4,2504761.0,0.0
lead_46946,18,560060,Bangalore,40-44,150K-200K,0,0,0,0,0,0,,1,,
lead_35074,855,560064,Bangalore,45-49,150K-200K,1464000,329796,6,1272000,995506,2,"16,772/Monthly",1,,
lead_17923,829,560103,Bangalore,45-49,40K-50K,0,45817,2,0,0,0,,0,,
lead_34717,829,560064,Bangalore,45-49,250K-300K,840000,112892,2,0,0,0,,0,,
lead_18156,810,560067,Bangalore,45-49,400K-500K,1360000,829,3,2870000,717344,2,"22,898/Monthly",1,760000.0,0.0
lead_45929,782,560043,Bangalore,45-49,150K-200K,348000,-1612,2,6613324,479604,3,908/Monthly,0,,
lead_62383,855,560043,Bangalore,45-49,600K and Above,7076000,431242,14,0,0,0,,0,,
lead_17891,739,560036,Bangalore,35-39,100K and 150K,0,0,0,0,0,0,,1,1200000.0,977313.0
lead_48886,885,563160,Kolar,50-54,300K-400K,3074000,441253,13,0,0,0,,0,,
lead_48886,885,560037,Bangalore,50-54,300K-400K,3074000,464848,13,0,0,0,,0,,
lead_49801,879,560068,Bangalore,50-54,600K and Above,3307000,399055,10,2032825,8095,1,"30,140/Monthly",0,,
lead_15009,845,560077,Bangalore,45-49,300K-400K,1180000,299142,5,6344640,2081182,1,"44,409/Monthly",0,,
lead_9581,585,560084,Bangalore,Less than 20,100K and 150K,0,0,0,0,0,0,,1,1000000.0,0.0
lead_17370,787,580008,Dharwad,25-29,40K-50K,20000,-3414,1,0,0,0,,0,,
lead_19739,845,700136,North 24 Parganas,40-44,250K-300K,1786000,81005,7,2710776,253045,1,"26,610/Monthly",1,500000.0,0.0
lead_20481,855,562103,Chikkaballapur,40-44,600K and Above,6234000,128978,11,3600000,2964529,1,"30,251/Monthly",2,940000.0,0.0
lead_21717,812,560083,Bangalore,45-49,80K-100K,0,0,0,0,0,0,,0,,
lead_14917,755,560047,Bangalore,30-34,40K-50K,54000,25865,2,0,0,0,,0,,
lead_53740,861,560055,Bangalore,50-54,600K and Above,3379000,13897,12,5700000,4961450,1,"62,789/Monthly",0,,
lead_16984,510,560082,Bangalore,30-34,40K-50K,0,0,0,0,0,0,,0,,
lead_19319,829,560068,Bangalore,50-54,400K-500K,210000,155699,2,9679979,6139180,1,"78,225/Monthly",2,1005000.0,0.0
lead_15787,753,767001,Balangir,30-34,40K-50K,0,0,0,0,0,0,,0,,
lead_16384,802,590015,Belagavi,45-49,300K-400K,0,0,0,6500000,5679565,1,"50,261/Monthly",2,1243000.0,0.0
lead_558,798,560097,Bangalore,30-34,250K-300K,962000,151348,4,0,0,0,,0,,
lead_9302,879,560076,Bangalore,40-44,400K-500K,1257000,233514,4,0,0,0,,1,1500000.0,137531.0
lead_20745,762,560017,Bangalore,45-49,150K-200K,0,0,0,3200000,3200000,1,,0,,
lead_61078,854,560076,Bangalore,50-54,600K and Above,4500000,-61810,3,0,0,0,,0,,
lead_27127,845,562149,Bangalore,40-44,250K-300K,750000,0,2,0,0,0,,6,2914000.0,758478.0
lead_18069,855,560037,Bangalore,45-49,300K-400K,2352000,77603,12,4000000,3862851,1,"41,769/Monthly",1,,
lead_29000,786,560043,Bangalore,40-44,500K-600K,2548000,130434,9,11376702,10561467,1,,1,1000000.0,0.0
lead_21876,802,560097,Bangalore,40-44,150K-200K,421000,19168,4,3183000,570107,1,"5,509/Monthly",0,,
lead_18401,786,560103,Bangalore,40-44,600K and Above,5039000,271166,19,20492623,9500237,2,"31,322/Monthly",1,800000.0,0.0
lead_20896,782,560036,Bangalore,Less than 20,250K-300K,789000,119594,4,0,0,0,,0,,
lead_39832,830,560064,Bangalore,40-44,200K-250K,136000,10848,5,4790000,4312600,2,"36,313/Monthly",5,,
lead_19428,738,581128,Haveri,25-29,70K-80K,0,0,0,0,0,0,,0,,
lead_7997,510,560097,Bangalore,35-39,40K-50K,0,0,1,0,0,0,,1,259354.0,161325.0
lead_7997,769,560091,Bangalore,30-34,50K-60K,0,0,0,0,0,0,,0,,
lead_22954,817,580029,Dharwad,45-49,80K-100K,0,0,0,0,0,0,,0,,
lead_775,810,560043,Bangalore,40-44,250K-300K,523000,0,1,0,0,0,,3,1802185.0,0.0
lead_775,804,560043,Bangalore,40-44,250K-300K,523000,0,1,0,0,0,,3,1802185.0,0.0
lead_1410,840,560045,Bangalore,40-44,600K and Above,3518000,90732,12,3000000,2328052,1,"6,805/Monthly",0,,
lead_10359,792,560043,Bangalore,40-44,600K and Above,400000,187312,4,36297612,28202778,2,,2,,
lead_16311,834,560068,Bangalore,55-59,250K-300K,1780000,478094,5,2010431,347325,2,,2,702460.0,0.0
lead_18355,16,570002,Mysuru,45-49,30K-40K,0,0,0,0,0,0,,0,,
lead_21317,777,560098,Bangalore,20-24,40K-50K,0,0,0,0,0,0,,0,,
lead_15118,825,560016,Bangalore,45-49,30K-40K,150000,0,3,0,0,0,,0,,
lead_20542,803,560075,Bangalore,45-49,100K and 150K,473513,28791,3,5546000,5337277,2,"22,836/Monthly",0,,
lead_17080,757,584170,Raichur,30-34,80K-100K,40000,25028,1,0,0,0,,0,,
lead_15980,879,560043,Bangalore,45-49,200K-250K,100000,0,2,4934799,943261,1,,3,1482000.0,0.0
lead_15019,593,570023,Mysuru,60 and Above,100K and 150K,154000,92439,5,0,0,0,,1,1230000.0,0.0
lead_16419,875,560100,Bangalore,45-49,100K and 150K,366000,29400,2,0,0,0,,0,,
lead_10670,775,560092,Bangalore,40-44,600K and Above,300000,137252,5,19230000,18877166,2,"12,257/Monthly",1,999000.0,0.0
lead_17808,510,586115,Bijapur(Kar),30-34,40K-50K,0,0,0,0,0,0,,0,,
lead_48221,808,560067,Bangalore,50-54,250K-300K,622000,1079892,10,2971245,2954882,1,,1,,
lead_20893,731,560032,Bangalore,40-44,600K and Above,4805485,2593154,16,5800000,3171732,1,"52,362/Monthly",0,,
lead_62470,851,560066,Bangalore,35-39,600K and Above,668000,8761,4,18960000,15218014,1,"1,22,991/Monthly",0,,
lead_18467,835,121008,Faridabad,45-49,600K and Above,3421500,232352,8,58028000,46605137,5,"69,426/Monthly",2,2375000.0,0.0
lead_53344,826,560045,Bangalore,40-44,600K and Above,6193900,269839,11,0,0,0,,0,,
lead_53344,850,560045,Bangalore,40-44,600K and Above,8149680,160095,12,0,0,0,,0,,
lead_53344,850,560045,Bangalore,40-44,600K and Above,8149680,160095,12,0,0,0,,0,,
lead_53344,850,560045,Bangalore,40-44,600K and Above,8149680,160095,12,0,0,0,,0,,
lead_15521,844,560005,Bangalore,35-39,250K-300K,0,0,0,0,0,0,,0,,
lead_19655,510,560105,Bangalore,40-44,40K-50K,0,0,0,75000,0,1,"3,937/Monthly",0,,
lead_34825,787,560043,Bangalore,40-44,400K-500K,3621500,1122996,14,3830150,2075412,2,,2,,
lead_15777,16,560086,Bangalore,50-54,40K-50K,80000,0,1,0,0,0,,0,,
lead_19711,855,560072,Bangalore,55-59,500K-600K,1659000,78794,6,11000000,8800000,1,0/Monthly,1,1100000.0,0.0
lead_17628,510,560062,Bangalore,35-39,40K-50K,0,0,0,0,0,0,,0,,
lead_53583,685,560079,Bangalore,45-49,600K and Above,6352000,18514237,11,14184183,12055226,2,"54,622/Monthly",2,,
lead_20665,18,560091,Bangalore,45-49,40K-50K,0,0,0,0,0,0,,2,351364.0,0.0
lead_14367,789,560016,Bangalore,30-34,400K-500K,1816000,395166,2,0,0,0,,0,,
lead_14367,789,560016,Bangalore,30-34,400K-500K,1816000,344044,2,0,0,0,,0,,
lead_61144,768,560076,Bangalore,45-49,500K-600K,0,0,3,10300000,10217523,1,"1,02,943/Monthly",0,,
lead_53454,744,560097,Bangalore,40-44,500K-600K,825000,48392,7,10300000,8981467,2,"30,365/Monthly",4,,
lead_10045,879,560092,Bangalore,50-54,600K and Above,7376000,812206,15,0,0,0,,2,,
lead_17932,16,560016,Bangalore,40-44,40K-50K,0,0,0,0,0,0,,0,,
lead_58185,776,560066,Bangalore,50-54,600K and Above,58000,363134,2,0,0,0,,1,400000.0,0.0
lead_33838,713,560078,Bangalore,50-54,600K and Above,2400000,480846,8,0,0,0,,0,,
lead_19872,859,560036,Bangalore,20-24,100K and 150K,175000,14712,1,0,0,0,,0,,
lead_9251,510,584170,Raichur,35-39,80K-100K,0,0,0,0,0,0,,1,800000.0,309130.0
lead_14683,709,635108,Krishnagiri,40-44,60K-70K,94000,230882,3,5760000,3772027,5,"3,922/Monthly",1,300000.0,0.0
lead_34454,859,560043,Bangalore,40-44,500K-600K,2369698,351665,5,3072330,468871,1,"27,579/Monthly",1,875000.0,0.0
lead_17350,747,587313,Bagalkot,45-49,70K-80K,0,0,0,0,0,0,,0,,
lead_22944,824,560105,Bangalore,35-39,500K-600K,1483000,-1230,4,0,0,0,,2,1534880.0,926624.0
lead_8091,786,560005,Bangalore,45-49,150K-200K,1735000,125800,8,0,0,0,,1,40000.0,0.0
lead_4938,855,560043,Bangalore,40-44,600K and Above,5222000,1308651,7,6102966,2829346,1,,0,,
lead_22888,18,560037,Bangalore,40-44,40K-50K,0,0,0,0,0,0,,0,,
lead_15684,641,560091,Bangalore,30-34,40K-50K,0,0,0,0,0,0,,0,,
lead_16358,871,515001,Ananthapur,20-24,30K-40K,77000,240,1,0,0,0,,0,,
lead_17150,18,560040,Bangalore,45-49,30K-40K,0,0,0,0,0,0,,0,,
lead_20959,850,560071,Bangalore,55-59,400K-500K,1015000,94038,9,6800000,4440731,1,"11,446/Monthly",1,400000.0,0.0
lead_53733,510,560001,Bangalore,50-54,500K-600K,0,368563,5,10000000,8441211,1,"89,007/Monthly",0,,
lead_17328,772,560091,Bangalore,30-34,40K-50K,0,0,0,0,0,0,,0,,
lead_19708,510,580030,Dharwad,40-44,100K and 150K,0,0,0,2000000,949334,1,"10,354/Monthly",0,,
lead_15736,776,560098,Bangalore,20-24,50K-60K,100000,0,1,0,0,0,,0,,
lead_19465,786,500032,Rangareddy,45-49,250K-300K,2518000,596638,5,0,0,0,,3,1570000.0,0.0
lead_36630,771,560061,Bangalore,60 and Above,150K-200K,0,0,0,3593326,3262004,1,"38,638/Monthly",1,,
lead_16061,729,583131,Bellary,30-34,70K-80K,0,0,0,0,0,0,,0,,
lead_20049,18,560071,Bangalore,40-44,80K-100K,0,0,0,0,0,0,,0,,
lead_35597,817,560068,Bangalore,40-44,150K-200K,620000,11300,5,0,0,0,,0,,
lead_61143,861,560034,Bangalore,40-44,500K-600K,1236000,419,3,0,0,0,,0,,
lead_18780,875,560100,Bangalore,45-49,600K and Above,6146000,258258,12,0,0,0,,1,417000.0,0.0
lead_9367,768,560060,Bangalore,35-39,150K-200K,0,0,0,3600000,3405405,1,"35,459/Monthly",0,,
lead_17170,698,794104,West Garo Hills,25-29,40K-50K,0,0,0,0,0,0,,0,,
lead_21698,800,570008,Mysuru,35-39,70K-80K,0,0,0,0,0,0,,0,,
lead_7985,845,560005,Bangalore,20-24,300K-400K,3480000,692260,8,0,0,0,,3,,
lead_17946,18,580029,Dharwad,45-49,40K-50K,25000,-156,1,0,0,0,,2,900000.0,315509.0
lead_17560,836,560064,Bangalore,45-49,200K-250K,0,0,0,11092000,6228121,3,,1,600000.0,210444.0
lead_20702,813,560099,Bangalore,35-39,150K-200K,60000,48843,3,0,0,0,,0,,
lead_20733,681,600058,Tiruvallur,45-49,100K and 150K,609000,289641,6,0,0,0,,3,1887438.0,669600.0
lead_18932,739,581148,Haveri,35-39,80K-100K,0,0,0,0,0,0,,0,,
lead_1816,784,560097,Bangalore,40-44,300K-400K,1006000,222334,5,0,0,0,,0,,
lead_5844,801,560064,Bangalore,40-44,250K-300K,503000,12975,7,0,0,0,,0,,
lead_8073,738,571445,Mandya,40-44,50K-60K,0,0,0,0,0,0,,0,,
lead_35478,829,560066,Bangalore,45-49,200K-250K,326400,168384,5,3746000,2838719,1,,0,,
lead_16762,819,572102,Tumakuru,40-44,300K-400K,750000,0,1,0,0,0,,0,,
lead_15665,18,560001,Bangalore,40-44,500K-600K,0,-1,2,0,0,0,,0,,
lead_15920,713,560010,Bangalore,30-34,300K-400K,1710000,484914,10,8700000,7911287,2,"59,858/Monthly",1,700000.0,0.0
lead_15920,780,560001,Bangalore,30-34,150K-200K,0,0,0,2200000,1407422,1,"19,939/Monthly",0,,
lead_15592,879,560103,Bangalore,45-49,300K-400K,1400000,15235,4,0,0,0,,0,,
lead_31673,822,560045,Bangalore,35-39,250K-300K,659000,3978,2,0,0,0,,0,,
lead_19985,756,561203,Bangalore,40-44,300K-400K,0,0,0,6160000,2219324,1,"22,237/Monthly",2,1720000.0,669367.0
lead_8123,694,560011,Bangalore,Less than 20,60K-70K,0,0,0,0,0,0,,1,650000.0,0.0
lead_29242,813,560043,Bangalore,40-44,400K-500K,3459000,962764,11,4500000,2816004,1,"32,040/Monthly",2,1384000,0
lead_33832,798,570004,Mysuru,30-34,200K-250K,1059000,1043881,9,0,0,0,,1,1206590.0,0.0
lead_19293,733,834005,Ranchi,35-39,100K and 150K,471000,162248,4,1330000,1297038,1,"13,171/Monthly",3,1560000.0,577083.0
lead_15221,769,560099,Bangalore,35-39,600K and Above,689000,21610,4,17126542,5977859,2,"25,514/Monthly",0,,
lead_35346,15,560066,Bangalore,50-54,150K-200K,302000,154744,4,0,0,0,,1,,
lead_19154,839,560008,Bangalore,40-44,200K-250K,450000,11306,5,0,0,0,,0,,
lead_19692,879,560066,Bangalore,45-49,150K-200K,853800,19192,3,0,0,0,,1,300000.0,0.0
lead_14881,18,273015,Gorakhpur,55-59,70K-80K,0,0,0,0,0,0,,0,,
lead_21185,537,585211,Kalaburagi,55-59,40K-50K,0,0,0,0,0,0,,0,,
lead_18830,845,560032,Bangalore,40-44,300K-400K,707600,249605,2,6000000,1068426,1,"12,808/Monthly",0,,
lead_9313,829,562107,Bangalore,45-49,200K-250K,660000,202705,3,4670000,3696508,1,"31,595/Monthly",0,,
lead_15357,850,560032,Bangalore,45-49,600K and Above,4400000,109272,11,0,0,0,,0,,
lead_17019,510,560032,Bangalore,45-49,40K-50K,0,0,0,0,0,0,,0,,
lead_20920,792,562107,Bangalore,25-29,150K-200K,370096,122148,1,0,0,0,,1,829000.0,813556.0
lead_17568,718,586101,Bijapur,25-29,40K-50K,10000,0,1,0,0,0,,0,,
lead_17523,824,560078,Bangalore,45-49,150K-200K,0,0,2,3000000,1297719,1,"30,457/Monthly",0,,
lead_33766,514,562106,Bangalore,25-29,40K-50K,461000,71209,8,0,0,0,,0,,
lead_19346,845,560068,Bangalore,45-49,300K-400K,300000,14538,5,8100000,5836417,3,"18,250/Monthly",4,5958000.0,1810905.0
lead_21337,833,560001,Bangalore,45-49,600K and Above,300000,-37,1,15035187,373379,1,"39,466/Monthly",0,,
lead_18997,875,560075,Bangalore,55-59,200K-250K,650000,105518,3,0,0,0,,1,1000000.0,0.0
lead_62440,861,560100,Bangalore,50-54,600K and Above,1560000,2576,1,9200000,2814183,1,"91,678/Monthly",2,,
lead_21666,766,560049,Bangalore,45-49,200K-250K,0,0,0,4524376,4374887,1,,0,,
lead_19305,753,560049,Bangalore,40-44,300K-400K,2783000,780828,7,3900000,1440351,1,"11,235/Monthly",0,,
lead_10276,784,560045,Bangalore,40-44,300K-400K,3832000,479283,11,7200000,6348711,1,"80,503/Monthly",3,1840000.0,237101.0
lead_18818,836,560103,Bangalore,45-49,400K-500K,900000,266147,4,0,0,0,,2,1356482.0,0.0
lead_20419,743,572101,Tumakuru,50-54,250K-300K,992600,970580,7,0,0,0,,0,,
lead_17218,728,560049,Bangalore,50-54,70K-80K,208000,-183,3,0,0,0,,1,660639.0,0.0
lead_32030,566,573218,Hassan,35-39,40K-50K,0,0,0,0,0,0,,0,,
lead_33808,855,560066,Bangalore,40-44,500K-600K,1220000,10759,3,9900000,7562026,1,"1,10,263/Monthly",1,700000.0,0.0
lead_9525,719,560097,Bangalore,40-44,400K-500K,0,87288,2,8000000,7759527,1,,3,1836595.0,0.0
lead_9696,718,560076,Bangalore,35-39,100K and 150K,250000,22910,1,0,0,0,,1,625000.0,290200.0
lead_15565,802,560102,Bangalore,45-49,400K-500K,0,43537,1,19322675,17239521,3,"91,804/Monthly",0,,
lead_15977,801,560016,Bangalore,30-34,300K-400K,160000,-24,2,6710600,5244989,1,,0,,
lead_17731,736,560016,Bangalore,40-44,70K-80K,0,0,0,0,-163456,1,,0,,
lead_19430,683,560029,Bangalore,35-39,40K-50K,25000,20494,1,0,0,0,,0,,
lead_53498,749,560016,Bangalore,45-49,600K and Above,3416000,958329,8,27490476,19544721,6,"15,000/Monthly",1,,
lead_43082,810,560068,Bangalore,50-54,150K-200K,675000,238407,3,0,0,0,,0,,
lead_19772,772,577501,Chitradurga,30-34,150K-200K,0,0,0,3600000,1968915,1,"15,816/Monthly",0,,
lead_8090,746,571124,Mysuru,40-44,70K-80K,0,0,0,0,0,0,,0,,
lead_20394,688,577589,Davangere,20-24,60K-70K,0,0,0,0,0,0,,0,,
lead_44031,754,560068,Bangalore,45-49,150K-200K,883000,304344,4,1550000,707282,1,"16,894/Monthly",5,,
lead_49800,767,560038,Bangalore,50-54,500K-600K,711000,42335,6,10700000,10569885,1,"97,093/Monthly",0,,
lead_9292,789,571313,Chamrajnagar,25-29,150K-200K,371000,32370,2,0,0,0,,0,,
lead_36744,839,562109,Ramanagar,45-49,250K-300K,360000,61072,3,5500000,2832602,1,"68,635/Monthly",0,,
lead_21281,15,583219,Bellary,Less than 20,60K-70K,0,0,0,0,0,0,,0,,
lead_9281,758,560048,Bangalore,45-49,250K-300K,70000,39754,1,7192000,4898130,2,"47,631/Monthly",1,526320.0,0.0
lead_17839,739,571301,Mysuru,35-39,50K-60K,0,0,0,0,0,0,,0,,
lead_35569,853,560066,Bangalore,45-49,150K-200K,300000,18089,2,0,0,0,,2,,
lead_35569,853,560066,Bangalore,,150K-200K,300000,0,2,0,0,0,0,2,700000,0
lead_21182,770,573225,Hassan,45-49,50K-60K,0,0,0,0,0,0,,0,,
lead_15735,510,560032,Bangalore,50-54,400K-500K,0,0,0,7700000,7255778,1,"63,555/Monthly",1,450000.0,0.0
lead_59087,850,560037,Bangalore,50-54,500K-600K,2789914,492137,15,12760000,8758171,3,"20,000/Monthly",0,,
lead_9289,855,560066,Bangalore,40-44,200K-250K,820000,289347,5,8696000,6164111,3,"35,240/Monthly",0,,
lead_19585,847,560054,Bangalore,45-49,100K and 150K,398000,31679,2,0,0,0,,1,315000.0,0.0
lead_17633,18,682034,Ernakulam,40-44,50K-60K,0,0,0,0,0,0,,1,586000.0,0.0
lead_8009,786,570019,Mysuru,30-34,60K-70K,0,0,0,0,0,0,,0,,
lead_21326,538,570019,Mysuru,35-39,150K-200K,45000,0,1,0,0,0,,2,2294000.0,0.0
lead_15694,833,560085,Bangalore,40-44,500K-600K,1000000,11379,1,0,0,0,,3,1400000.0,363579.0
lead_21607,510,560001,Bangalore,45-49,40K-50K,0,0,0,0,0,0,,0,,
lead_18479,16,560037,Bangalore,30-34,30K-40K,74000,-3,1,0,0,0,,0,,
lead_50311,869,560103,Bangalore,45-49,300K-400K,1250000,4432,3,0,0,0,,0,,
lead_34598,858,560043,Bangalore,40-44,600K and Above,12719000,439424,19,0,0,0,,0,,
lead_57455,885,560037,Bangalore,50-54,600K and Above,1100000,8919,4,0,0,0,,0,,
lead_21696,859,560037,Bangalore,50-54,100K and 150K,924000,88212,6,0,0,0,,1,505000.0,0.0
lead_37628,771,560043,Bangalore,40-44,200K-250K,905000,188760,5,5374000,4252198,3,,0,,
lead_15327,541,560075,Bangalore,50-54,50K-60K,0,0,0,0,0,0,,0,,
lead_18778,845,560004,Bangalore,45-49,250K-300K,1080000,31462,2,0,0,0,,0,,
lead_14898,778,560079,Bangalore,45-49,70K-80K,0,0,0,0,0,0,,0,,
lead_58377,818,560037,Bangalore,45-49,500K-600K,3666000,727598,12,0,0,0,,1,610000.0,0.0
lead_15443,858,560076,Bangalore,45-49,600K and Above,8080000,33606,12,0,0,0,,1,54000.0,0.0
lead_19865,732,560075,Bangalore,45-49,40K-50K,0,0,0,0,0,0,,0,,
lead_33856,879,560062,Bangalore,60 and Above,300K-400K,1141000,37570,8,0,0,0,,1,400000.0,0.0
lead_46553,855,560061,Bangalore,40-44,200K-250K,783000,16127,5,6434000,5043172,2,"31,581/Monthly",2,,
lead_27775,510,560045,Bangalore,45-49,250K-300K,4004400,107271,17,1530232,-26959,1,,0,,
lead_17921,18,560001,Bangalore,50-54,100K and 150K,0,0,0,0,0,0,,0,,
lead_9334,753,509228,Rangareddy,55-59,100K and 150K,380000,237284,2,0,0,0,,0,,
lead_1329,838,560043,Bangalore,55-59,300K-400K,2916500,653702,6,0,0,0,,0,,
lead_59249,879,560103,Bangalore,40-44,400K-500K,1550000,58185,9,5065138,299111,2,483/Monthly,1,210000.0,0.0
lead_16624,851,560098,Bangalore,40-44,150K-200K,1212000,96853,8,0,0,0,,1,300000.0,0.0
lead_15582,780,560034,Bangalore,30-34,40K-50K,40000,0,1,0,0,0,,0,,
lead_38617,576,562109,Ramanagar,30-34,150K-200K,0,0,0,0,0,0,,0,,
lead_16183,855,560062,Bangalore,45-49,300K-400K,869000,13340,5,6356951,5565750,1,,1,220000.0,0.0
lead_16902,15,562160,Ramanagar,35-39,40K-50K,0,0,0,0,0,0,,0,,
lead_18573,872,560067,Bangalore,40-44,200K-250K,573000,86052,4,3301261,110856,1,"38,411/Monthly",0,,
lead_22378,855,122001,Gurgaon,40-44,600K and Above,35687500,386320,60,4470000,3816836,1,"55,064/Monthly",2,960000.0,0.0
lead_15894,510,560001,Bangalore,50-54,200K-250K,0,0,0,4100000,4043855,1,"48,475/Monthly",1,558000.0,0.0
lead_9242,822,560068,Bangalore,40-44,60K-70K,117500,7557,2,0,0,0,,0,,
